ParentTopic,ComparedToTopic,IndexofSimilarity
52,65,0.0
52,66,0.0
52,67,0.0
52,68,0.0
52,69,0.0
52,70,0.0
52,71,0.0
52,72,0.0
52,73,0.0
52,74,0.0
52,75,0.0
52,76,0.0
52,77,0.0
53,54,0.0
53,55,0.0
53,56,0.0
53,57,0.0
53,58,0.0
53,59,0.0
53,60,0.0
53,61,0.0
53,62,0.0
53,63,0.0
53,64,0.0
53,65,0.0
53,66,0.0
53,67,0.0
53,68,0.0
53,69,0.0
53,70,0.0
53,71,0.0
53,72,0.0
53,73,0.0
53,74,0.0
53,75,0.0
53,76,0.0
53,77,0.0
54,55,0.008545814300675723
54,56,0.0
54,57,0.0
54,58,0.0
54,59,0.0
54,60,0.0
54,61,0.0
54,62,0.0
54,63,0.0
54,64,0.0
54,65,0.0
54,66,0.0
54,67,0.0
54,68,0.0
54,69,0.0
54,70,0.0
54,71,0.0
54,72,0.0
54,73,0.0
54,74,0.0
54,75,0.0
54,76,0.0
54,77,0.0
55,56,0.0016908362868983274
55,57,0.007622459171960199
55,58,0.1246929754162607
55,59,0.0
55,60,0.11841344930571861
55,61,0.0
55,62,0.0
55,63,0.0
55,64,0.0
55,65,0.0
55,66,0.0
55,67,0.0
55,68,0.0
55,69,0.0
55,70,0.0
55,71,0.0
55,72,0.0
55,73,0.0
55,74,0.0
55,75,0.0
55,76,0.0
55,77,0.0
56,57,0.0005718659008222616
56,58,0.0
56,59,0.0
56,60,0.0007876808501128677
56,61,0.0
56,62,0.0
56,63,0.0
56,64,0.002806717868510938
56,65,0.0
56,66,0.0
56,67,0.0
56,68,0.0
56,69,0.0
56,70,0.0
56,71,0.0
56,72,0.0
56,73,0.0
56,74,0.0
56,75,0.0
56,76,0.0
56,77,0.0
57,58,0.0
57,59,0.0
57,60,0.0035509440902372056
57,61,0.0
57,62,0.0
57,63,0.0
57,64,0.0
57,65,0.0
57,66,0.0
57,67,0.0
57,68,0.0
57,69,0.0
57,70,0.0
57,71,0.0
57,72,0.0
57,73,0.0
57,74,0.0
57,75,0.0
57,76,0.0
57,77,0.0
58,59,0.0
58,60,0.03761120882637836
58,61,0.0
58,62,0.0
58,63,0.0
58,64,0.0
58,65,0.0
58,66,0.0
58,67,0.0
58,68,0.0
58,69,0.0
58,70,0.024785785411673762
58,71,0.0
58,72,0.0
58,73,0.0
58,74,0.0
58,75,0.0
58,76,0.0
58,77,0.0
59,60,0.0
59,61,0.0
59,62,0.0
59,63,0.0
59,64,0.0
59,65,0.0
59,66,0.010394303561459647
59,67,0.0
59,68,0.0
59,69,0.0
59,70,0.0
59,71,0.0
59,72,0.0
59,73,0.0
59,74,0.0
59,75,0.0
59,76,0.0
59,77,0.0
60,61,0.0
60,62,0.0
60,63,0.0
60,64,0.0
60,65,0.0
60,66,0.0
60,67,0.0
60,68,0.0
60,69,0.0
60,70,0.0
60,71,0.0
60,72,0.0
60,73,0.0
60,74,0.0
60,75,0.0
60,76,0.0
60,77,0.0
61,62,0.0
61,63,0.0
61,64,0.0
61,65,0.0
61,66,0.0
61,67,0.0
61,68,0.0
61,69,0.0
61,70,0.0
61,71,0.0
61,72,0.0
61,73,0.0
61,74,0.0
61,75,0.0
61,76,0.0
61,77,0.0
62,63,0.0
62,64,0.0
62,65,0.0
62,66,0.0
62,67,0.0
62,68,0.0
62,69,0.0
62,70,0.0
62,71,0.0
62,72,0.0
62,73,0.0
62,74,0.0
62,75,0.0
62,76,0.0
62,77,0.0
63,64,0.0
63,65,0.0
63,66,0.0
63,67,0.0
63,68,0.0
63,69,0.0
63,70,0.0
63,71,0.0
63,72,0.0
63,73,0.0
63,74,0.0
63,75,0.0
63,76,0.0
63,77,0.0
64,65,0.0
64,66,0.0
64,67,0.0
64,68,0.0
64,69,0.0
64,70,0.0
64,71,0.0
64,72,0.0
64,73,0.0
64,74,0.0
64,75,0.0
64,76,0.0
64,77,0.0
65,66,0.013528909295123615
65,67,0.0
65,68,0.0
65,69,0.0
65,70,0.0
65,71,0.0
65,72,0.0
65,73,0.0
65,74,0.0
65,75,0.0
65,76,0.0
65,77,0.0
66,67,0.0
66,68,0.0
66,69,0.0
66,70,0.0
66,71,0.0
66,72,0.0
66,73,0.0
66,74,0.0
66,75,0.0
66,76,0.0
66,77,0.0
67,68,0.0
67,69,0.0
67,70,0.033567114457525915
67,71,0.0
67,72,0.0
67,73,0.0
67,74,0.0
67,75,0.0
67,76,0.0
67,77,0.0
68,69,0.0
68,70,0.0
68,71,0.0
68,72,0.0
68,73,0.0
68,74,0.0
68,75,0.0
68,76,0.0
68,77,0.0
69,70,0.0
69,71,0.0
69,72,0.0
69,73,0.0
69,74,0.0
69,75,0.0
69,76,0.0
69,77,0.0
70,71,0.0
70,72,0.0
70,73,0.0
70,74,0.0
70,75,0.0
70,76,0.0
70,77,0.0
71,72,0.0
71,73,0.0
71,74,0.0
71,75,0.0
71,76,0.0
71,77,0.0
72,73,0.0
72,74,0.0
72,75,0.0
72,76,0.0
72,77,0.0
73,74,0.0
73,75,0.0
73,76,0.0
73,77,0.0
74,75,0.0
74,76,0.0
74,77,0.0
75,76,0.0
75,77,0.0
76,77,0.0
